property_type,district,area_text,bedrooms,bathrooms,price_text,posted_at,price
nha_mat_pho,Quận Long Biên,60 m2,3,2,10 tỷ 500 triệu,03/06/2025,10500000000.0
can_ho,Quận Đống Đa,132 m2,3,2,15 tỷ 566 triệu,03/06/2025,15566000000.0
nha_pho,Quận Cầu Giấy,50 m2,3,3,14 tỷ 500 triệu,02/06/2025,14500000000.0
nha_pho,Quận Cầu Giấy,43 m2,4,5,6 tỷ 900 triệu,02/06/2025,6900000000.0
biet_thu,Quận Cầu Giấy,153 m2,16,16,62 tỷ,02/06/2025,62000000000.0
nha_mat_pho,Quận Cầu Giấy,87 m2,5,6,38 tỷ,02/06/2025,38000000000.0
nha_pho,Quận Cầu Giấy,10 m2,4,5,8 tỷ 400 triệu,02/06/2025,8400000000.0
nha_mat_pho,Quận Cầu Giấy,520 m2,100,100,240 tỷ,02/06/2025,240000000000.0
nha,Quận Cầu Giấy,130 m2,24,25,48 tỷ,02/06/2025,48000000000.0
nha_mat_pho,Quận Hai Bà Trưng,52 m2,2,2,20 tỷ,02/06/2025,20000000000.0
nha_mat_pho,Quận Đống Đa,144 m2,4,5,47 tỷ,02/06/2025,47000000000.0
nha_mat_pho,Quận Cầu Giấy,50 m2,6,7,14 tỷ 500 triệu,02/06/2025,14500000000.0
biet_thu,Quận Tây Hồ,181 m2,6,6,38 tỷ,02/06/2025,38000000000.0
biet_thu,Quận Thanh Xuân,73 m2,6,6,24 tỷ 500 triệu,02/06/2025,24500000000.0
biet_thu,Quận Cầu Giấy,204 m2,4,5,45 tỷ,02/06/2025,45000000000.0
nha_mat_pho,Quận Cầu Giấy,70 m2,2,3,34 tỷ 500 triệu,02/06/2025,34500000000.0
nha_pho,Quận Cầu Giấy,80 m2,25,25,17 tỷ,02/06/2025,17000000000.0
nha,Quận Cầu Giấy,62 m2,4,5,19 tỷ,02/06/2025,19000000000.0
can_ho,Quận Cầu Giấy,95 m2,2,2,4 tỷ 800 triệu,02/06/2025,4800000000.0
nha_pho,Quận Cầu Giấy,89 m2,24,25,25 tỷ 500 triệu,02/06/2025,25500000000.0
nha_pho,Quận Hoàng Mai,93 m2,23,23,22 tỷ,02/06/2025,22000000000.0
nha_mat_pho,Quận Thanh Xuân,198 m2,10,10,98 tỷ,02/06/2025,98000000000.0
nha_pho,Quận Đống Đa,70 m2,9,9,10 tỷ 500 triệu,02/06/2025,10500000000.0
nha_mat_pho,Quận Cầu Giấy,136 m2,6,6,85 tỷ,02/06/2025,85000000000.0
dat,Quận Nam Từ Liêm,554 m2,0,0,118 tỷ,02/06/2025,118000000000.0
nha_mat_pho,Quận Ba Đình,109 m2,8,10,68 tỷ,02/06/2025,68000000000.0
nha_mat_pho,Quận Ba Đình,80 m2,4,4,46 tỷ,02/06/2025,46000000000.0
nha_mat_pho,Quận Nam Từ Liêm,80 m2,8,8,45 tỷ,02/06/2025,45000000000.0
nha_mat_pho,Quận Cầu Giấy,75 m2,8,8,32 tỷ,02/06/2025,32000000000.0
biet_thu,Quận Cầu Giấy,264 m2,6,6,75 tỷ,02/06/2025,75000000000.0
dat,Quận Ba Đình,74 m2,0,0,11 tỷ 500 triệu,02/06/2025,11500000000.0
nha_pho,Quận Tây Hồ,120 m2,4,5,35 tỷ,02/06/2025,35000000000.0
nha_mat_pho,Quận Đống Đa,64 m2,4,5,38 tỷ,02/06/2025,38000000000.0
nha_mat_pho,Quận Cầu Giấy,70 m2,4,5,23 tỷ 500 triệu,02/06/2025,23500000000.0
biet_thu,Quận Cầu Giấy,105 m2,4,5,22 tỷ 300 triệu,02/06/2025,22300000000.0
nha_mat_pho,Quận Cầu Giấy,48 m2,4,5,15 tỷ 500 triệu,02/06/2025,15500000000.0
dat,Quận Cầu Giấy,51 m2,0,0,16 tỷ 900 triệu,02/06/2025,16900000000.0
nha_pho,Quận Cầu Giấy,90 m2,20,28,14 tỷ 800 triệu,02/06/2025,14800000000.0
nha_pho,Quận Cầu Giấy,105 m2,15,15,32 tỷ,02/06/2025,32000000000.0
biet_thu,Quận Bắc Từ Liêm,270 m2,6,6,102 tỷ,02/06/2025,102000000000.0
nha_mat_pho,Quận Cầu Giấy,128 m2,6,6,89 tỷ,02/06/2025,89000000000.0
nha_mat_pho,Quận Hai Bà Trưng,94 m2,8,8,65 tỷ,02/06/2025,65000000000.0
nha_mat_pho,Quận Cầu Giấy,152 m2,6,6,83 tỷ,02/06/2025,83000000000.0
nha_mat_pho,Quận Cầu Giấy,138 m2,8,10,63 tỷ 800 triệu,02/06/2025,63800000000.0
biet_thu,Quận Ba Đình,400 m2,6,6,90 tỷ,02/06/2025,90000000000.0
nha_mat_pho,Quận Hai Bà Trưng,86 m2,8,8,58 tỷ,02/06/2025,58000000000.0
nha,Quận Đống Đa,40 m2,6,6,10 tỷ 300 triệu,02/06/2025,10300000000.0
nha_pho,Quận Cầu Giấy,64 m2,13,14,16 tỷ 300 triệu,02/06/2025,16300000000.0
nha_mat_pho,Quận Hoàn Kiếm,71 m2,8,8,56 tỷ 500 triệu,02/06/2025,56500000000.0
can_ho,Quận Đống Đa,120 m2,30,30,20 tỷ 500 triệu,02/06/2025,20500000000.0
nha_pho,Quận Cầu Giấy,154 m2,35,35,36 tỷ,02/06/2025,36000000000.0
nha_mat_pho,Quận Tây Hồ,178 m2,24,24,75 tỷ,02/06/2025,75000000000.0
nha_pho,Quận Cầu Giấy,93 m2,21,21,27 tỷ 500 triệu,02/06/2025,27500000000.0
nha_mat_pho,Quận Thanh Xuân,120 m2,7,7,46 tỷ,02/06/2025,46000000000.0
biet_thu,Quận Cầu Giấy,75 m2,6,6,26 tỷ,02/06/2025,26000000000.0
biet_thu,Quận Tây Hồ,305 m2,6,6,110 tỷ,02/06/2025,110000000000.0
nha_mat_pho,Quận Hai Bà Trưng,108 m2,6,6,55 tỷ,02/06/2025,55000000000.0
biet_thu,Quận Tây Hồ,200 m2,6,6,86 tỷ,02/06/2025,86000000000.0
nha,Quận Cầu Giấy,73 m2,5,6,22 tỷ 900 triệu,02/06/2025,22900000000.0
nha_pho,Quận Cầu Giấy,65 m2,18,18,11 tỷ 300 triệu,02/06/2025,11300000000.0
nha_pho,Quận Ba Đình,104 m2,34,34,26 tỷ 800 triệu,02/06/2025,26800000000.0
nha_pho,Quận Ba Đình,93 m2,26,26,24 tỷ 800 triệu,02/06/2025,24800000000.0
nha_mat_pho,Quận Thanh Xuân,108 m2,8,8,49 tỷ,02/06/2025,49000000000.0
biet_thu,Quận Tây Hồ,230 m2,6,6,115 tỷ,02/06/2025,115000000000.0
can_ho,Quận Nam Từ Liêm,215 m2,24,25,22 tỷ 800 triệu,02/06/2025,22800000000.0
nha_mat_pho,Quận Hai Bà Trưng,187 m2,9,9,125 tỷ,02/06/2025,125000000000.0
can_ho,Quận Thanh Xuân,123 m2,26,27,22 tỷ 500 triệu,02/06/2025,22500000000.0
nha_mat_pho,Quận Cầu Giấy,109 m2,6,6,68 tỷ 500 triệu,02/06/2025,68500000000.0
nha_mat_pho,Quận Cầu Giấy,254 m2,9,20,200 tỷ,02/06/2025,200000000000.0
nha_mat_pho,Quận Cầu Giấy,60 m2,8,8,38 tỷ 500 triệu,02/06/2025,38500000000.0
nha,Quận Cầu Giấy,122 m2,6,6,32 tỷ 500 triệu,02/06/2025,32500000000.0
can_ho,Quận Nam Từ Liêm,54 m2,2,1,3 tỷ 850 triệu,02/06/2025,3850000000.0
nha_pho,Quận Tây Hồ,35 m2,4,4,8 tỷ 500 triệu,02/06/2025,8500000000.0
nha,Quận Thanh Xuân,48 m2,4,4,10 tỷ 200 triệu,01/06/2025,10200000000.0
nha_pho,Quận Nam Từ Liêm,36 m2,3,3,6 tỷ 750 triệu,01/06/2025,6750000000.0
nha_pho,Quận Hoàng Mai,29 m2,3,3,5 tỷ 800 triệu,01/06/2025,5800000000.0
nha_pho,Quận Nam Từ Liêm,50 m2,12,12,12 tỷ 500 triệu,31/05/2025,12500000000.0
nha_pho,Quận Ba Đình,22 m2,5,6,15 tỷ,31/05/2025,15000000000.0
nha_mat_pho,Quận Nam Từ Liêm,64 m2,4,3,11 tỷ 500 triệu,31/05/2025,11500000000.0
nha_pho,Quận Hai Bà Trưng,80 m2,5,4,12 tỷ 990 triệu,31/05/2025,12990000000.0
nha_mat_pho,Quận Ba Đình,52 m2,4,4,8 tỷ 500 triệu,31/05/2025,8500000000.0
nha_mat_pho,Quận Nam Từ Liêm,32 m2,4,4,9 tỷ 300 triệu,31/05/2025,9300000000.0
nha_pho,Quận Nam Từ Liêm,40 m2,5,4,6 tỷ 650 triệu,31/05/2025,6650000000.0
nha_mat_pho,Quận Ba Đình,34 m2,4,4,7 tỷ 990 triệu,31/05/2025,7990000000.0
nha_pho,Quận Nam Từ Liêm,33 m2,3,4,7 tỷ 500 triệu,31/05/2025,7500000000.0
nha_mat_pho,Quận Hà Đông,44 m2,3,3,12 tỷ 600 triệu,31/05/2025,12600000000.0
nha_mat_pho,Quận Nam Từ Liêm,42 m2,4,3,8 tỷ 600 triệu,31/05/2025,8600000000.0
dat,Quận Nam Từ Liêm,68 m2,0,0,8 tỷ 200 triệu,31/05/2025,8200000000.0
nha_mat_pho,Quận Nam Từ Liêm,42 m2,4,3,5 tỷ 850 triệu,31/05/2025,5850000000.0
nha_mat_pho,Quận Nam Từ Liêm,30 m2,4,4,6 tỷ 100 triệu,31/05/2025,6100000000.0
nha_mat_pho,Quận Nam Từ Liêm,58 m2,4,3,13 tỷ 800 triệu,31/05/2025,13800000000.0
nha_pho,Quận Hà Đông,35 m2,4,3,7 tỷ 800 triệu,31/05/2025,7800000000.0
nha_pho,Quận Tây Hồ,38 m2,4,3,14 tỷ 500 triệu,31/05/2025,14500000000.0
nha_mat_pho,Quận Hai Bà Trưng,60 m2,4,3,10 tỷ 300 triệu,31/05/2025,10300000000.0
nha_pho,Quận Cầu Giấy,48 m2,4,3,8 tỷ 800 triệu,31/05/2025,8800000000.0
nha_pho,Quận Cầu Giấy,45 m2,8,5,12 tỷ 900 triệu,31/05/2025,12900000000.0
nha_pho,Quận Cầu Giấy,35 m2,4,3,7 tỷ 390 triệu,31/05/2025,7390000000.0
nha_pho,Quận Cầu Giấy,46 m2,4,3,10 tỷ 200 triệu,31/05/2025,10200000000.0
nha_mat_pho,Quận Cầu Giấy,45 m2,3,2,9 tỷ 810 triệu,31/05/2025,9810000000.0
nha_pho,Quận Cầu Giấy,36 m2,5,6,15 tỷ,31/05/2025,15000000000.0
nha_pho,Quận Cầu Giấy,47 m2,4,3,10 tỷ 100 triệu,31/05/2025,10100000000.0
nha_pho,Quận Cầu Giấy,36 m2,4,3,7 tỷ 400 triệu,31/05/2025,7400000000.0
nha_pho,Quận Cầu Giấy,39 m2,4,3,7 tỷ 300 triệu,31/05/2025,7300000000.0
nha_pho,Quận Cầu Giấy,30 m2,3,4,8 tỷ 400 triệu,31/05/2025,8400000000.0
nha_pho,Quận Cầu Giấy,45 m2,4,3,7 tỷ 900 triệu,31/05/2025,7900000000.0
nha_pho,Quận Cầu Giấy,42 m2,4,3,7 tỷ 600 triệu,31/05/2025,7600000000.0
nha_pho,Quận Cầu Giấy,47 m2,5,5,10 tỷ 700 triệu,31/05/2025,10700000000.0
nha_pho,Quận Cầu Giấy,34 m2,3,4,7 tỷ 900 triệu,31/05/2025,7900000000.0
nha_pho,Quận Cầu Giấy,48 m2,4,3,8 tỷ 710 triệu,31/05/2025,8710000000.0
nha_pho,Quận Cầu Giấy,47 m2,4,3,9 tỷ 600 triệu,31/05/2025,9600000000.0
nha_pho,Quận Cầu Giấy,38 m2,4,5,8 tỷ 500 triệu,31/05/2025,8500000000.0
nha_pho,Quận Cầu Giấy,45 m2,4,3,9 tỷ 500 triệu,31/05/2025,9500000000.0
nha_pho,Quận Cầu Giấy,45 m2,5,3,9 tỷ 600 triệu,31/05/2025,9600000000.0
nha_mat_pho,Quận Cầu Giấy,46 m2,4,3,7 tỷ 950 triệu,31/05/2025,7950000000.0
nha_mat_pho,Quận Hoàng Mai,60 m2,3,4,18 tỷ,31/05/2025,18000000000.0
nha_pho,Quận Cầu Giấy,34 m2,3,4,8 tỷ 500 triệu,31/05/2025,8500000000.0
nha_mat_pho,Quận Hoàng Mai,40 m2,4,5,15 tỷ,31/05/2025,15000000000.0
nha_pho,Quận Cầu Giấy,30 m2,3,4,8 tỷ 600 triệu,31/05/2025,8600000000.0
nha,Quận Hoàng Mai,98 m2,5,6,33 tỷ,31/05/2025,33000000000.0
nha_mat_pho,Quận Cầu Giấy,45 m2,4,3,10 tỷ 200 triệu,31/05/2025,10200000000.0
nha_pho,Quận Cầu Giấy,51 m2,6,4,9 tỷ 400 triệu,31/05/2025,9400000000.0
nha_mat_pho,Quận Cầu Giấy,46 m2,4,3,7 tỷ 950 triệu,31/05/2025,7950000000.0
nha_pho,Quận Cầu Giấy,43 m2,7,4,9 tỷ 810 triệu,31/05/2025,9810000000.0
nha_pho,Quận Cầu Giấy,43 m2,4,5,9 tỷ 900 triệu,31/05/2025,9900000000.0
nha_pho,Quận Cầu Giấy,34 m2,4,5,8 tỷ 300 triệu,31/05/2025,8300000000.0
nha_pho,Quận Cầu Giấy,41 m2,4,3,9 tỷ 970 triệu,31/05/2025,9970000000.0
nha_pho,Quận Cầu Giấy,81 m2,3,2,8 tỷ 800 triệu,31/05/2025,8800000000.0
nha_pho,Quận Cầu Giấy,48 m2,4,4,9 tỷ 650 triệu,31/05/2025,9650000000.0
nha_pho,Quận Cầu Giấy,33 m2,3,4,7 tỷ 900 triệu,31/05/2025,7900000000.0
nha_pho,Quận Cầu Giấy,40 m2,4,5,8 tỷ 500 triệu,31/05/2025,8500000000.0
nha_pho,Quận Cầu Giấy,54 m2,6,4,10 tỷ 800 triệu,31/05/2025,10800000000.0
nha_pho,Quận Cầu Giấy,44 m2,4,3,9 tỷ 660 triệu,31/05/2025,9660000000.0
nha_pho,Quận Cầu Giấy,40 m2,4,3,7 tỷ 400 triệu,31/05/2025,7400000000.0
nha_mat_pho,Quận Cầu Giấy,46 m2,4,3,8 tỷ 900 triệu,31/05/2025,8900000000.0
nha_pho,Quận Cầu Giấy,52 m2,7,4,9 tỷ 300 triệu,31/05/2025,9300000000.0
nha_pho,Quận Cầu Giấy,176 m2,76,76,72 tỷ,31/05/2025,72000000000.0
nha_pho,Quận Cầu Giấy,42 m2,4,4,8 tỷ 80 triệu,31/05/2025,8080000000.0
nha_pho,Quận Cầu Giấy,35 m2,3,4,8 tỷ 500 triệu,31/05/2025,8500000000.0
nha_mat_pho,Quận Cầu Giấy,43 m2,1,2,14 tỷ,31/05/2025,14000000000.0
nha_pho,Quận Cầu Giấy,30 m2,3,4,8 tỷ 700 triệu,31/05/2025,8700000000.0
nha_pho,Quận Cầu Giấy,50 m2,6,4,9 tỷ 200 triệu,31/05/2025,9200000000.0
nha_pho,Quận Cầu Giấy,70 m2,4,3,13 tỷ 400 triệu,31/05/2025,13400000000.0
nha_pho,Quận Cầu Giấy,30 m2,3,4,6 tỷ 900 triệu,31/05/2025,6900000000.0
nha_pho,Quận Cầu Giấy,40 m2,5,4,9 tỷ 900 triệu,31/05/2025,9900000000.0
nha_mat_pho,Quận Cầu Giấy,52 m2,4,3,10 tỷ,31/05/2025,10000000000.0
nha_pho,Quận Cầu Giấy,46 m2,4,3,10 tỷ 200 triệu,31/05/2025,10200000000.0
nha_pho,Quận Cầu Giấy,33 m2,4,5,8 tỷ 200 triệu,31/05/2025,8200000000.0
nha_mat_pho,Quận Cầu Giấy,51 m2,4,3,10 tỷ,31/05/2025,10000000000.0
nha_pho,Quận Cầu Giấy,39 m2,4,3,8 tỷ 850 triệu,31/05/2025,8850000000.0
nha_mat_pho,Quận Cầu Giấy,46 m2,4,3,8 tỷ 700 triệu,31/05/2025,8700000000.0
can_ho,Quận Cầu Giấy,220 m2,36,36,39 tỷ 500 triệu,31/05/2025,39500000000.0
nha_mat_pho,Quận Cầu Giấy,46 m2,4,3,8 tỷ 700 triệu,31/05/2025,8700000000.0
nha_mat_pho,Quận Cầu Giấy,39 m2,4,3,7 tỷ 300 triệu,31/05/2025,7300000000.0
nha_pho,Quận Cầu Giấy,38 m2,4,3,8 tỷ 800 triệu,31/05/2025,8800000000.0
nha_pho,Quận Hoàng Mai,33 m2,4,0,7 tỷ 190 triệu,31/05/2025,7190000000.0
dat,Huyện Thanh Oai,58 m2,4,4,9 tỷ,31/05/2025,9000000000.0
nha_pho,Quận Cầu Giấy,35 m2,3,3,7 tỷ 500 triệu,31/05/2025,7500000000.0
nha_mat_pho,Quận Cầu Giấy,100 m2,2,10,68 tỷ,31/05/2025,68000000000.0
nha_mat_pho,Quận Cầu Giấy,40 m2,4,4,8 tỷ 800 triệu,31/05/2025,8800000000.0
nha_mat_pho,Quận Thanh Xuân,80 m2,26,26,29 tỷ 500 triệu,30/05/2025,29500000000.0
dat,Quận Nam Từ Liêm,120 m2,0,0,34 tỷ,30/05/2025,34000000000.0
nha_pho,Quận Nam Từ Liêm,130 m2,0,0,41 tỷ 900 triệu,30/05/2025,41900000000.0
can_ho,Quận Đống Đa,108 m2,12,12,39 tỷ 500 triệu,30/05/2025,39500000000.0
nha_pho,Quận Cầu Giấy,50 m2,10,10,12 tỷ 800 triệu,30/05/2025,12800000000.0
nha_pho,Quận Đống Đa,40 m2,5,5,8 tỷ 600 triệu,30/05/2025,8600000000.0
nha_mat_pho,Quận Tây Hồ,146 m2,4,4,42 tỷ,30/05/2025,42000000000.0
nha_pho,Quận Cầu Giấy,36 m2,4,4,8 tỷ 600 triệu,30/05/2025,8600000000.0
can_ho,Quận Thanh Xuân,50 m2,2,1,1 tỷ 680 triệu,30/05/2025,1680000000.0
nha_mat_pho,Quận Hai Bà Trưng,56 m2,6,5,15 tỷ 900 triệu,30/05/2025,15900000000.0
nha_mat_pho,Quận Ba Đình,38 m2,7,4,12 tỷ 800 triệu,30/05/2025,12800000000.0
nha_mat_pho,Quận Thanh Xuân,30 m2,4,5,11 tỷ 500 triệu,30/05/2025,11500000000.0
nha_mat_pho,Quận Đống Đa,118 m2,10,7,47 tỷ,30/05/2025,47000000000.0
nha_mat_pho,Quận Hoàng Mai,55 m2,5,5,12 tỷ 800 triệu,30/05/2025,12800000000.0
nha_mat_pho,Quận Hoàng Mai,30 m2,3,4,6 tỷ 200 triệu,30/05/2025,6200000000.0
nha_pho,Quận Hoàng Mai,21 m2,2,2,2 tỷ 500 triệu,30/05/2025,2500000000.0
nha_pho,Quận Ba Đình,85 m2,4,3,13 tỷ 800 triệu,30/05/2025,13800000000.0
nha_pho,Quận Hai Bà Trưng,42 m2,4,4,17 tỷ 700 triệu,30/05/2025,17700000000.0
nha_mat_pho,Quận Thanh Xuân,113 m2,8,6,28 tỷ,30/05/2025,28000000000.0
nha_mat_pho,Quận Hai Bà Trưng,33 m2,3,4,12 tỷ 800 triệu,30/05/2025,12800000000.0
nha_mat_pho,Quận Thanh Xuân,95 m2,4,5,22 tỷ 500 triệu,30/05/2025,22500000000.0
biet_thu,Quận Hoàng Mai,108 m2,8,5,42 tỷ,30/05/2025,42000000000.0
nha_mat_pho,Quận Hoàng Mai,113 m2,5,4,26 tỷ 500 triệu,30/05/2025,26500000000.0
nha_mat_pho,Quận Hai Bà Trưng,45 m2,4,3,11 tỷ 500 triệu,30/05/2025,11500000000.0
nha_mat_pho,Quận Hoàng Mai,67 m2,5,4,24 tỷ 500 triệu,30/05/2025,24500000000.0
nha_mat_pho,Quận Hoàng Mai,83 m2,6,5,52 tỷ 500 triệu,30/05/2025,52500000000.0
nha_mat_pho,Quận Thanh Xuân,59 m2,5,4,18 tỷ 500 triệu,30/05/2025,18500000000.0
nha_mat_pho,Quận Hai Bà Trưng,74 m2,8,4,24 tỷ 800 triệu,30/05/2025,24800000000.0
nha_mat_pho,Quận Hai Bà Trưng,45 m2,5,4,20 tỷ 500 triệu,30/05/2025,20500000000.0
nha_pho,Quận Hai Bà Trưng,62 m2,5,4,15 tỷ,30/05/2025,15000000000.0
nha_pho,Quận Hai Bà Trưng,94 m2,3,2,15 tỷ 500 triệu,30/05/2025,15500000000.0
nha_pho,Quận Hai Bà Trưng,35 m2,3,3,7 tỷ 500 triệu,30/05/2025,7500000000.0
nha_pho,Quận Hai Bà Trưng,49 m2,4,3,7 tỷ 950 triệu,30/05/2025,7950000000.0
nha_mat_pho,Quận Hai Bà Trưng,30 m2,3,4,14 tỷ 800 triệu,30/05/2025,14800000000.0
nha_pho,Quận Hai Bà Trưng,35 m2,3,3,6 tỷ 960 triệu,30/05/2025,6960000000.0
nha_mat_pho,Quận Hai Bà Trưng,35 m2,3,3,7 tỷ 880 triệu,30/05/2025,7880000000.0
nha_mat_pho,Quận Hoàng Mai,72 m2,5,4,18 tỷ 700 triệu,30/05/2025,18700000000.0
nha_mat_pho,Quận Hai Bà Trưng,33 m2,3,4,12 tỷ 800 triệu,30/05/2025,12800000000.0
nha_mat_pho,Quận Hai Bà Trưng,35 m2,2,4,8 tỷ 800 triệu,30/05/2025,8800000000.0
biet_thu,Quận Thanh Xuân,150 m2,4,2,35 tỷ,30/05/2025,35000000000.0
nha_mat_pho,Quận Hoàng Mai,80 m2,4,5,47 tỷ,30/05/2025,47000000000.0
nha_mat_pho,Quận Hai Bà Trưng,65 m2,4,5,16 tỷ 800 triệu,30/05/2025,16800000000.0
nha_mat_pho,Quận Hai Bà Trưng,75 m2,4,4,24 tỷ,30/05/2025,24000000000.0
biet_thu,Quận Hoàng Mai,107 m2,8,4,42 tỷ,30/05/2025,42000000000.0
nha_mat_pho,Quận Hai Bà Trưng,45 m2,4,3,11 tỷ 500 triệu,30/05/2025,11500000000.0
biet_thu,Quận Hoàng Mai,90 m2,5,5,31 tỷ,30/05/2025,31000000000.0
nha_mat_pho,Quận Thanh Xuân,167 m2,3,4,65 tỷ,30/05/2025,65000000000.0
nha_pho,Quận Hai Bà Trưng,153 m2,3,2,22 tỷ 200 triệu,30/05/2025,22200000000.0
nha_mat_pho,Quận Hoàng Mai,163 m2,5,4,26 tỷ,30/05/2025,26000000000.0
nha_mat_pho,Quận Hai Bà Trưng,30 m2,3,4,9 tỷ,30/05/2025,9000000000.0
nha_mat_pho,Quận Ba Đình,43 m2,7,4,13 tỷ 500 triệu,30/05/2025,13500000000.0
nha_mat_pho,Quận Ba Đình,59 m2,5,5,14 tỷ 700 triệu,30/05/2025,14700000000.0
nha_mat_pho,Quận Đống Đa,63 m2,5,4,20 tỷ,30/05/2025,20000000000.0
nha_pho,Quận Hai Bà Trưng,33 m2,4,5,12 tỷ,30/05/2025,12000000000.0
nha_mat_pho,Quận Hai Bà Trưng,49 m2,4,4,23 tỷ 800 triệu,30/05/2025,23800000000.0
nha_mat_pho,Quận Hai Bà Trưng,60 m2,6,5,18 tỷ 500 triệu,30/05/2025,18500000000.0
can_ho,Quận Hai Bà Trưng,74 m2,2,0,5 tỷ,30/05/2025,5000000000.0
can_ho,Quận Hai Bà Trưng,74 m2,2,0,6 tỷ 200 triệu,30/05/2025,6200000000.0
can_ho,Quận Hoàng Mai,70 m2,2,0,5 tỷ 100 triệu,30/05/2025,5100000000.0
nha_pho,Quận Hoàng Mai,30 m2,0,0,4 tỷ 350 triệu,30/05/2025,4350000000.0
can_ho,Quận Hai Bà Trưng,60 m2,2,0,4 tỷ 250 triệu,30/05/2025,4250000000.0
can_ho,Quận Hai Bà Trưng,63 m2,2,1,5 tỷ,30/05/2025,5000000000.0
can_ho,Quận Hoàng Mai,123 m2,3,2,11 tỷ 500 triệu,30/05/2025,11500000000.0
nha,Huyện Thanh Trì,48 m2,4,4,10 tỷ 200 triệu,30/05/2025,10200000000.0
nha_pho,Quận Đống Đa,30 m2,3,3,6 tỷ 100 triệu,30/05/2025,6100000000.0
nha,Quận Hoàng Mai,48 m2,5,3,10 tỷ,29/05/2025,10000000000.0
nha_pho,Quận Hoàng Mai,32 m2,5,5,5 tỷ 600 triệu,29/05/2025,5600000000.0
nha_mat_pho,Quận Cầu Giấy,40 m2,4,4,12 tỷ 600 triệu,29/05/2025,12600000000.0
dat,Huyện Hoài Đức,80 m2,0,0,983 triệu 680 nghìn,29/05/2025,983000000.0
nha_pho,Quận Tây Hồ,30 m2,3,3,7 tỷ 500 triệu,29/05/2025,7500000000.0
nha_pho,Quận Nam Từ Liêm,31 m2,2,1,4 tỷ 600 triệu,29/05/2025,4600000000.0
nha_pho,Quận Đống Đa,39 m2,3,4,10 tỷ,28/05/2025,10000000000.0
dat,Huyện Đông Anh,80 m2,0,0,3 tỷ 520 triệu,28/05/2025,3520000000.0
nha_pho,Quận Long Biên,40 m2,3,6,8 tỷ 850 triệu,28/05/2025,8850000000.0
nha,Quận Hoàng Mai,47 m2,5,3,8 tỷ 200 triệu,28/05/2025,8200000000.0
nha_pho,Quận Long Biên,59 m2,6,4,12 tỷ,28/05/2025,12000000000.0
nha_mat_pho,Quận Long Biên,65 m2,3,3,16 tỷ,27/05/2025,16000000000.0
nha_mat_pho,Quận Long Biên,50 m2,0,0,6 tỷ 300 triệu,27/05/2025,6300000000.0
nha_pho,Quận Long Biên,86 m2,1,1,8 tỷ 499 triệu,27/05/2025,8499000000.0
nha_mat_pho,Quận Long Biên,60 m2,3,2,6 tỷ 800 triệu,27/05/2025,6800000000.0
nha_pho,Quận Long Biên,33 m2,3,3,5 tỷ 500 triệu,27/05/2025,5500000000.0
nha_pho,Quận Long Biên,33 m2,3,3,6 tỷ 300 triệu,27/05/2025,6300000000.0
dat,Quận Hà Đông,32 m2,2,2,6 tỷ 700 triệu,27/05/2025,6700000000.0
nha_pho,Quận Hà Đông,76 m2,4,3,10 tỷ 650 triệu,27/05/2025,10650000000.0
nha_mat_pho,Quận Hà Đông,60 m2,7,7,12 tỷ 450 triệu,27/05/2025,12450000000.0
dat,Huyện Đông Anh,74 m2,0,0,3 tỷ 600 triệu,27/05/2025,3600000000.0
nha_pho,Quận Nam Từ Liêm,33 m2,3,4,5 tỷ 900 triệu,27/05/2025,5900000000.0
nha_pho,Quận Hoàng Mai,35 m2,5,5,6 tỷ 400 triệu,27/05/2025,6400000000.0
nha_pho,Quận Nam Từ Liêm,31 m2,4,4,5 tỷ 750 triệu,26/05/2025,5750000000.0
nha_pho,Quận Nam Từ Liêm,55 m2,5,5,8 tỷ,26/05/2025,8000000000.0
nha_mat_pho,Quận Nam Từ Liêm,48 m2,3,3,8 tỷ 700 triệu,26/05/2025,8700000000.0
nha_pho,Quận Nam Từ Liêm,38 m2,2,3,6 tỷ 950 triệu,26/05/2025,6950000000.0
nha_pho,Quận Nam Từ Liêm,45 m2,3,3,8 tỷ,26/05/2025,8000000000.0
nha_pho,Quận Bắc Từ Liêm,60 m2,4,4,15 tỷ,26/05/2025,15000000000.0
can_ho,Quận Thanh Xuân,60 m2,2,2,3 tỷ 100 triệu,26/05/2025,3100000000.0
nha_mat_pho,Quận Đống Đa,31 m2,3,3,18 tỷ,26/05/2025,18000000000.0
dat,Huyện Hoài Đức,53 m2,0,0,4 tỷ 134 triệu,25/05/2025,4134000000.0
dat,Huyện Hoài Đức,53 m2,0,0,4 tỷ 134 triệu,25/05/2025,4134000000.0
nha_mat_pho,Quận Nam Từ Liêm,41 m2,3,3,8 tỷ 700 triệu,23/05/2025,8700000000.0
nha_pho,Quận Ba Đình,87 m2,3,3,13 tỷ 500 triệu,23/05/2025,13500000000.0
can_ho,Quận Hà Đông,68 m2,2,2,2 tỷ 500 triệu,22/05/2025,2500000000.0
can_ho,Quận Hà Đông,70 m2,2,2,2 tỷ 200 triệu,22/05/2025,2200000000.0
nha_pho,Huyện Đan Phượng,43 m2,4,2,4 tỷ 400 triệu,22/05/2025,4400000000.0
